SKU,Name,Description,Price,Categories,Sub-Category,Images,Attribute 1 name,Attribute 1 value(s),Attribute 2 name,Attribute 2 value(s),Attribute 3 name,Attribute 3 value(s),Attribute 4 name,Attribute 4 value(s),Attribute 5 name,Attribute 5 value(s),Attribute 6 name,Attribute 6 value(s),Attribute 7 name,Attribute 7 value(s),Attribute 8 name,Attribute 8 value(s),Attribute 9 name,Attribute 9 value(s),Attribute 10 name,Attribute 10 value(s),Attribute 11 name,Attribute 11 value(s),Attribute 12 name,Attribute 12 value(s),Attribute 13 name,Attribute 13 value(s),Attribute 14 name,Attribute 14 value(s) In,Attribute 15 name,Attribute 15 value(s) In,Attribute 16 name,Attribute 16 value(s) In,Attribute 17 name,Attribute 17 value(s) In
392611577,"Vial Kit - Clear Glass 2.0ml Silanized Snap Top Wide Opening Vial; Snap Cap, 11mm Natural Polyethylene w/ PTFE/Silicone Septa",• 40% larger opening. • Reduces the chance of bent or broken needles. • Lot to lot quality assurance with lot number coding. • Type 1 borosilicate glass.,49.1,"Vials, Caps, Seals, Inserts",Vial Kits,"clearsnapptfesil_sm.jpg, clearsnapptfesil.jpg, snapcaptfesil.jpg, vialpacks.jpg",Vial Size,2ml (12 x 32mm),Top Style,Snap Top,Cap/Seal Size,11 mm,Cap Material,Polyethylene,Cap Color,Clear,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,Wide Opening,Vial Material,Clear Glass,Silanized/Deactivated,Yes,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Red/White,Qty/pk,100
392611578,"Vial Kit - Clear 2.0ml Snap Top Wide; 200μL Silanized Glass Insert Polymer Spring, Conical Precision Mandrel Interior; Cap, 11mm Natural Polyethylene, PTFE/Silicone Septa",• 40% larger opening. • Reduces the chance of bent or broken needles. • Lot to lot quality assurance with lot number coding. • Type 1 borosilicate glass.,109.2,"Vials, Caps, Seals, Inserts",Vial Kits,"clearsnapptfesilinsertspring_sm.jpg, clearsnapptfesilinsertspring.jpg, snapcaptfesil.jpg, vialpacks.jpg",Vial Size,2ml (12 x 32mm),Top Style,Snap Top,Cap/Seal Size,11 mm,Cap Material,Polyethylene,Cap Color,Clear,Seal Material,PTFE/Silicone,Insert Size,200μL,Mouth Style,Wide Opening,Vial Material,Clear Glass,Silanized/Deactivated,Yes,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Red/White,Qty/pk,100
392611579,"Vial Kit - Clear Glass 2.0ml Snap Top Wide Opening Vial; Snap Cap, 11mm Natural Polyethylene w/ Pre-slit Blue PTFE/Silicone Septa",• 40% larger opening. • Reduces the chance of bent or broken needles. • Lot to lot quality assurance with lot number coding. • Type 1 borosilicate glass.,41.3,"Vials, Caps, Seals, Inserts",Vial Kits,"clearsnapblueslit_sm.jpg, clearsnapblueslit.jpg, vialpacks.jpg",Vial Size,2ml (12 x 32mm),Top Style,Snap Top,Cap/Seal Size,11 mm,Cap Material,Polyethylene,Cap Color,Clear,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,Wide Opening,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Blue/White,Qty/pk,100
392611580,Vial Kit - Clear Glass 2.0ml Shell Vial; Polyethylene Clear Push-in Caps w/ Centering Holder for Insert,"• Large opening • Improved autosampler needle accuracy & handling • Lot to lot quality assurance with lot number coding • Type 1 borosilicate glass • Packaged in a sturdy, easy open, one piece clamshell tray • Economical alternative to screw top and crimp top vials • Push-in polyethylene cap with thin molded center • Cap has centering holder for 200μL inserts • Easy transfer of samples. Fits most autosampler systems",14.482,"Vials, Caps, Seals, Inserts",Vial Kits,,Vial Size,2ml (12 x 32mm),Top Style,Push-in Cap,Cap/Seal Size,,Cap Material,Polyethylene,Cap Color,Clear,Seal Material,Polyethylene,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,"A4948-010, 60180-201",Seal Color,,Qty/pk,100
392611581,Vial Kit - Clear Glass 2.0ml Shell Vial; 200µl Glass Insert; Polyethylene Clear Push-in Caps w/ Centering Holder for Insert,"• Large opening • Improved autosampler needle accuracy & handling • Lot to lot quality assurance with lot number coding • Type 1 borosilicate glass • Packaged in a sturdy, easy open, one piece clamshell tray • Economical alternative to screw top and crimp top vials • Push-in polyethylene cap with thin molded center • Cap has centering holder for 200μL inserts • Easy transfer of samples. Fits most autosampler systems",37.297,"Vials, Caps, Seals, Inserts",Vial Kits,,Vial Size,2ml (12 x 32mm),Top Style,Push-in Cap,Cap/Seal Size,,Cap Material,Polyethylene,Cap Color,Clear,Seal Material,Polyethylene,Insert Size,200μL,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,60053-62008,Seal Color,,Qty/pk,100
392611582,"Vial Kit - 100µl Polypropylene Screw Top Vials, 8mm Black Cap w/ Red PTFE/Silicone",• Convenience kits offer the vials and seals packaged together for ease of use and storage. The kits contain vials and 8mm black caps with Red PTFE/Silicone septa • Chemically resistant polypropylene vials are an economical alternative for microsampling instead of using limited volume inserts. • Ideal for sodium analysis or pH sensitive samples. • Precision formed interior profile minimizes residual sample volume.,31.51,"Vials, Caps, Seals, Inserts",Vial Kits,"polyscrewvialsptfesil_sm.jpg, polyscrewvialsptfesil.jpg, vialpacks.jpg",Vial Size,2ml (12 x 32mm),Top Style,Screw Top,Cap/Seal Size,8 mm,Cap Material,Polypropylene,Cap Color,Black,Seal Material,PTFE/Silicone,Insert Size,100μL,Mouth Style,Standard Opening,Vial Material,Polypropylene,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Red,Qty/pk,100
392611591,"100μL Glass Inserts w/ Polymer Spring, Conical w/ Precision Point Interior","• 100μL inserts • Insert spring eliminates bent needles with shock absorbing action and eliminates dead volume • Self aligning spring for correct insert position • Choice of conical inserts formed on a precision mandrel, or economical conical pulled point inserts • Silane treated inserts available for polar compounds i.e. amines, pesticides, phenols, proteins, etc. • Type 1 borosilicate glass",48.3,"Vials, Caps, Seals, Inserts",Glass Vial Inserts,"100insertspring_sm.jpg, 100insertspring.jpg",Vial Size,,Top Style,,Cap/Seal Size,,Cap Material,,Cap Color,,Seal Material,,Insert Size,100μL,Mouth Style,,Vial Material,,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,"A4961-012, A4961-202",Seal Color,,Qty/pk,100
392611592,"100μL Silanized Glass Inserts w/ Polymer Spring, Conical w/ Precision Point Interior","• 100μL inserts • Insert spring eliminates bent needles with shock absorbing action and eliminates dead volume • Self aligning spring for correct insert position • Choice of conical inserts formed on a precision mandrel, or economical conical pulled point inserts • Silane treated inserts available for polar compounds i.e. amines, pesticides, phenols, proteins, etc. • Type 1 borosilicate glass",63,"Vials, Caps, Seals, Inserts",Glass Vial Inserts,"100insertspring_sm.jpg, 100insertspring.jpg",Vial Size,,Top Style,,Cap/Seal Size,,Cap Material,,Cap Color,,Seal Material,,Insert Size,100μL,Mouth Style,,Vial Material,,Silanized/Deactivated,Yes,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,"A4961-014, A4961-204",Seal Color,,Qty/pk,100
392611593,"100μL Glass Inserts , Conical Point Interior (No Spring Required)","• 100μL inserts • Insert spring eliminates bent needles with shock absorbing action and eliminates dead volume • Self aligning spring for correct insert position • Choice of conical inserts formed on a precision mandrel, or economical conical pulled point inserts • Silane treated inserts available for polar compounds i.e. amines, pesticides, phenols, proteins, etc. • Type 1 borosilicate glass",25.38,"Vials, Caps, Seals, Inserts",Glass Vial Inserts,"100glassinsertnospring_sm.jpg, 100glassinsertnospring.jpg",Vial Size,,Top Style,,Cap/Seal Size,,Cap Material,,Cap Color,,Seal Material,,Insert Size,100μL,Mouth Style,,Vial Material,,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,"A4949-010, A4949-100, A4961-010, 60180-265, A4961-010, A4961-100",Seal Color,,Qty/pk,100
392611594,"200μL Glass Insert w/ Polymer Spring, Conical w/ Precision Formed Mandrel Interior","• 200μL inserts • Insert spring eliminates bent needles with shock absorbing action and eliminates dead volume • Self-aligning spring for correct insert position • Choice of conical inserts formed on a precision mandrel, or economical conical pulled point inserts • Type 1 borosilicate glass • Silane treated inserts available for polar compounds i.e. amines, pesticides, phenols, proteins, etc.",61.88,"Vials, Caps, Seals, Inserts",Glass Vial Inserts,"200insertspring_sm.jpg, 200insertspring.jpg",Vial Size,,Top Style,,Cap/Seal Size,,Cap Material,,Cap Color,,Seal Material,,Insert Size,200-250μL,Mouth Style,,Vial Material,,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,,Qty/pk,100
392611595,"200μL Silanized Glass Insert w/ Polymer Spring, Conical w/ Precision Formed Mandrel Interior","• 200μL inserts • Insert spring eliminates bent needles with shock absorbing action and eliminates dead volume • Self-aligning spring for correct insert position • Choice of conical inserts formed on a precision mandrel, or economical conical pulled point inserts • Type 1 borosilicate glass • Silane treated inserts available for polar compounds i.e. amines, pesticides, phenols, proteins, etc.",84,"Vials, Caps, Seals, Inserts",Glass Vial Inserts,"200insertspring_sm.jpg, 200insertspring.jpg",Vial Size,,Top Style,,Cap/Seal Size,,Cap Material,,Cap Color,,Seal Material,,Insert Size,200-250μL,Mouth Style,,Vial Material,,Silanized/Deactivated,Yes,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,,Qty/pk,100
392611596,"200μL Glass Insert, Conical Point Interior (No Spring Required)","• 200-250μL inserts • Choice of conical inserts formed on a precision mandrel, or economical conical pulled point inserts • Type 1 borosilicate glass • Silane treated inserts available for polar compounds i.e. amines, pesticides, phenols, proteins, etc.",28.22,"Vials, Caps, Seals, Inserts",Glass Vial Inserts,"glassinsertnospring_sm.jpg, glassinsertnospring.jpg",Vial Size,,Top Style,,Cap/Seal Size,,Cap Material,,Cap Color,,Seal Material,,Insert Size,200-250μL,Mouth Style,,Vial Material,,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,"60180-266, 60053-01014",Seal Color,,Qty/pk,100
392611597,"Vial Kit - 8x40 mm Shell Vial 1ml, One Piece Natural Polyethylene Cap",• Fits Waters 96 position tray • Designed for best seal • Push in cap for easy seal • Lot to lot quality assurance with lot number coding • Aqueous sample compatibility • Caps have 0.01” center for easy needle penetration • Type 1 borosilicate glass,26.74,"Vials, Caps, Seals, Inserts",Vial Kits,"shellvialcaps_sm.jpg, shellvialcaps.jpg, Vials_Shellw_caps.jpg, vialpacks.jpg",Vial Size,1ml (80 x 40mm),Top Style,Push-in Cap,Cap/Seal Size,,Cap Material,Polyethylene,Cap Color,Clear,Seal Material,Polyethylene,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,60180-256,Seal Color,,Qty/pk,250
392611598,"Vial Kit - 8x40 mm Shell Vial 1ml, One Piece Natural Polyethylene Cap 150μl Limited Volume Insert w/Compression Spring",• Fits Waters 96 position tray • Designed for best seal • Push in cap for easy seal • Lot to lot quality assurance with lot number coding • Aqueous sample compatibility • Caps have 0.01” center for easy needle penetration • Type 1 borosilicate glass,81.2,"Vials, Caps, Seals, Inserts",Vial Kits,"Shellvialscapsinserts_sm.jpg, Shellvialscapsinserts.jpg, shellvialsinsertscaps.jpg, vialpacks.jpg",Vial Size,1ml (80 x 40mm),Top Style,Push-in Cap,Cap/Seal Size,,Cap Material,Polyethylene,Cap Color,Clear,Seal Material,Polyethylene,Insert Size,150μl,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,60180-255,Seal Color,,Qty/pk,250
392611599,Vial Kit - Polyethylene 0.7ml Limited volume Vial; One Piece Natural Polyethylene Cap,• Fits Waters 96 position tray • Designed for best seal • Push in cap for easy seal • Lot to lot quality assurance with lot number coding • Aqueous sample compatibility • Caps have 0.01” center for easy needle penetration • Polypropylene Vials,15.6,"Vials, Caps, Seals, Inserts",Vial Kits,,Vial Size,1ml (80 x 40mm),Top Style,Push-in Cap,Cap/Seal Size,,Cap Material,Polyethylene,Cap Color,Clear,Seal Material,Polyethylene,Insert Size,,Mouth Style,,Vial Material,Polypropylene,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,60180-253,Seal Color,,Qty/pk,250
392611601,"Vial Kit - Clear Glass, 4ml Screw Top Vial; Screw Cap, 13mm Black Polypropylene w/ PTFE/Silicone Septa","• Lot to lot quality assurance with lot number coding • Type 1 borosilicate glass • Use with: Bruker LC51; Gilson, Kontron MSI 660; Perkin Elmer Autosystem; Phillips LC-XP; Shimadzu AOC-14/1400, SIL-2AS, LC-10A; Spark Marathon; TosoH TSK-6080; Waters 48-Position, 717",47.6,"Vials, Caps, Seals, Inserts",Vial Kits,"4mlclearscrewptfesil_sm.jpg, 4mlclearscrewptfesil.jpg, 4mlClearVials.jpg, vialpacks.jpg",Vial Size,4ml (15 x 45mm),Top Style,Screw Top,Cap/Seal Size,13 mm,Cap Material,Polypropylene,Cap Color,Black,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,60180-241,Seal Color,Red/White,Qty/pk,100
392611602,"Vial Kit - Amber Glass, 4ml Screw Top Vial; Screw Cap, 13mm Black Polypropylene w/ PTFE/Silicone Septa","• Lot to lot quality assurance with lot number coding • Type 1 borosilicate glass • Use with: Bruker LC51; Gilson, Kontron MSI 660; Perkin Elmer Autosystem; Phillips LC-XP; Shimadzu AOC-14/1400, SIL-2AS, LC-10A; Spark Marathon; TosoH TSK-6080; Waters 48-Position, 717",49,"Vials, Caps, Seals, Inserts",Vial Kits,"4mlamberscrewptfesil_sm.jpg, 4mlamberscrewptfesil.jpg, 4mlAmberVials.jpg, vialpacks.jpg",Vial Size,4ml (15 x 45mm),Top Style,Screw Top,Cap/Seal Size,13 mm,Cap Material,Polypropylene,Cap Color,Black,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,Amber Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Red/White,Qty/pk,100
392611603,"Vial Kit - Clear Glass, 4ml Screw Top Vial; 300μL Glass Insert w/ Compression Spring; Screw Cap, 13mm Black Polypropylene w/ PTFE/Silicone Septa","• Lot to lot quality assurance with lot number coding • Type 1 borosilicate glass • Use with: Bruker LC51; Gilson, Kontron MSI 660; Perkin Elmer Autosystem; Phillips LC-XP; Shimadzu AOC-14/1400, SIL-2AS, LC-10A; Spark Marathon; TosoH TSK-6080; Waters 48-Position, 717",112,"Vials, Caps, Seals, Inserts",Vial Kits,"4mlclearptfesilinserts_sm.jpg, 4mlclearptfesilinserts.jpg, 4mlClearVials.jpg, vialpacks.jpg",Vial Size,4ml (15 x 45mm),Top Style,Screw Top,Cap/Seal Size,13 mm,Cap Material,Polypropylene,Cap Color,Black,Seal Material,PTFE/Silicone,Insert Size,300μl,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,60180-242,Seal Color,Red/White,Qty/pk,100
392611604,"Vial Kit - Clear Glass, 4ml Screw Top Vial; Screw Cap, 13mm Black Polypropylene w/ 10 mil White Virgin PTFE Septa","• Lot to lot quality assurance with lot number coding • Type 1 borosilicate glass • Pure white virgin PTFE Liner (not installed) • Use with: Bruker LC51; Gilson, Kontron MSI 660; Perkin Elmer Autosystem; Phillips LC-XP; Shimadzu AOC-14/1400, SIL-2AS, LC-10A; Spark Marathon; TosoH TSK-6080; Waters 48-Position, 717",31.05,"Vials, Caps, Seals, Inserts",Vial Kits,"4mlscrewteflon_sm.jpg, 4mlscrewteflon.jpg, 4mlClearVials.jpg, 13mmBlackcapvirginwhitesepta.jpg, vialpacks.jpg",Vial Size,4ml (15 x 45mm),Top Style,Screw Top,Cap/Seal Size,13 mm,Cap Material,Polypropylene,Cap Color,Black,Seal Material,PTFE,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,60180-243,Seal Color,White,Qty/pk,100
392611605,"Vial Kit - Amber Glass, 4ml Screw Top Vial; Screw Cap, 13mm Black Polypropylene w/ 10 mil White Virgin PTFE Septa","• Lot to lot quality assurance with lot number coding • Type 1 borosilicate glass • Use with: Bruker LC51; Gilson, Kontron MSI 660; Perkin Elmer Autosystem; Phillips LC-XP; Shimadzu AOC-14/1400, SIL-2AS, LC-10A; Spark Marathon; TosoH TSK-6080; Waters 48-Position, 717 • Pure white virgin PTFE Liner (not installed)",33.6,"Vials, Caps, Seals, Inserts",Vial Kits,"4mlamberscrewteflon_sm.jpg, 4mlamberscrewteflon.jpg, 4mlAmberVials.jpg, 13mmBlackcapvirginwhitesepta.jpg, vialpacks.jpg",Vial Size,4ml (15 x 45mm),Top Style,Screw Top,Cap/Seal Size,13 mm,Cap Material,Polypropylene,Cap Color,Black,Seal Material,PTFE,Insert Size,,Mouth Style,,Vial Material,Amber Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,White,Qty/pk,100
392611606,"Vial Kit - Clear Glass, 4ml Screw Top Vial; 300μL Glass Insert w/ Compression Spring; Screw Cap, 13mm Black Polypropylene w/ 10 mil White Virgin PTFE Septa","• Lot to lot quality assurance with lot number coding • Type 1 borosilicate glass • Pure white virgin PTFE Liner (not installed) • Use with: Bruker LC51; Gilson, Kontron MSI 660; Perkin Elmer Autosystem; Phillips LC-XP; Shimadzu AOC-14/1400, SIL-2AS, LC-10A; Spark Marathon; TosoH TSK-6080; Waters 48-Position, 717",98,"Vials, Caps, Seals, Inserts",Vial Kits,"4mlclearscrewteflonspringinsert_sm.jpg, 4mlclearscrewteflonspringinsert.jpg, 4mlClearVials.jpg, 13mmBlackcapvirginwhitesepta.jpg, vialpacks.jpg",Vial Size,4ml (15 x 45mm),Top Style,Screw Top,Cap/Seal Size,13 mm,Cap Material,Polypropylene,Cap Color,Black,Seal Material,PTFE,Insert Size,300μl,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,60180-244,Seal Color,White,Qty/pk,100
392611607,"Vial Kit - Clear Glass 20ml Headspace Vial 23 x 75mm, Bevel Top/Flat Bottom, 20mm Silver Aluminum Crimp Cap w/ PTFE/Silicone Septa",• Lot to lot quality assurance with lot number coding • Proven performance on all major headspace instruments • Type 1 borosilicate glass • Caps have 9mm opening • Includes: Vials & Crimp Caps w/ Septa Inserted,68.66,"Vials, Caps, Seals, Inserts",Vial Kits,"20mlbvltopfltbtmvialsalumsilcon_sm.jpg, 20mlbvltopfltbtmvialsalumsilcon.jpg, 20mlbvltopfltbtmvials.jpg, 20mmalumsilconecap.jpg",Vial Size,20ml (23 x 75mm),Top Style,Crimp Top,Cap/Seal Size,20 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Bevel Top/Flat Bottom,Made In,USA,Similar to,392604600,Seal Color,Tan/White,Qty/pk,100
392611608,"Vial Kit - Clear Glass 20ml Headspace Vial 23 x 75mm, Bevel Top/Flat Bottom, 20mm Silver Aluminum Crimp Cap w/ PTFE/Molded Butyl Septa",• Lot to lot quality assurance with lot number coding • Proven performance on all major headspace instruments • Type 1 borosilicate glass • Caps have 9mm opening • Includes: Vials & Crimp Caps w/ Septa Inserted • Chlorobutyl rubber faced w/ PTFE,84.63,"Vials, Caps, Seals, Inserts",Vial Kits,"20mlbvltopfltbtmvialsalumbutyl_sm.jpg, 20mlbvltopfltbtmvialsalumbutyl.jpg, 20mlbvltopfltbtmvials.jpg, 20mmalumbutylcap.jpg",Vial Size,20ml (23 x 75mm),Top Style,Crimp Top,Cap/Seal Size,20 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Butyl,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Bevel Top/Flat Bottom,Made In,USA,Similar to,,Seal Color,Grey,Qty/pk,100
