SKU,GCFerrules Part # decimal,Sort A,Name,Description,,,,Regular Price,Categories,,Images,Attribute 1 name,Attribute 1 value(s),Attribute 2 name,Attribute 2 value(s),Attribute 3 name,Attribute 3 value(s),Attribute 4 name,Attribute 4 value(s),Attribute 5 name,Attribute 5 value(s),Attribute 6 name,Attribute 6 value(s),Attribute 7 name,Attribute 7 value(s),Attribute 8 name,Attribute 8 value(s),Attribute 9 name,Attribute 9 value(s),Attribute 10 name,Attribute 10 value(s),Attribute 11 name,Attribute 11 value(s),Attribute 12 name,Attribute 12 value(s),Attribute 13 name,Attribute 13 value(s),Attribute 14 name,Attribute 14 value(s) In,Attribute 15 name,Attribute 15 value(s) In,Attribute 16 name,Attribute 16 value(s) In,Attribute 17 name,Attribute 17 value(s) In,,Cost,Distributor Price,Distr Profit Margin,Web Price,Website Profit,,Notes
392611615,392611615,10.1100,"Vial Kit - Clear Glass 10ml Headspace Vial 23x 46mm, Bevel Top/Flat Bottom, Magnetic Steel Crimp Cap 20mm w/ PTFE/Silicone Septa","• Lot to lot quality assurance with lot number coding 
• Proven performance on all major headspace instruments
• Type 1 borosilicate glass 
• Caps have 8mm opening
• Includes: Vials & Crimp Caps w/ Septa Inserted
",,,,79.81,"Vials, Caps, Seals, Inserts",,"10mlbvltopfltbtmsteelsil_sm.jpg, 10mlbvltopfltbtmsteelsil.jpg, 10mlbvltopfltbtmvials.jpg, 20mmsteelsiliconecap.jpg",Vial Size,10ml (23 x 46mm),Top Style,Crimp Top,Cap/Seal Size,20 mm,Cap Material,Steel (Magnetic),Cap Color,Gold,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Bevel Top/Flat Bottom,Made In,USA,Similar to,,Seal Color,Tan/White,Qty/pk,100,,37.34,57.01,35%,79.81,53%,,
392611616,392611616,10.1110,"Vial Kit - Clear Glass 10ml Headspace Vial 23 x 46mm, Bevel Top/Flat Bottom, Magnetic Steel Crimp Cap 20mm w/ PTFE/Molded Butyl Septa","• Lot to lot quality assurance with lot number coding 
• Proven performance on all major headspace instruments
• Type 1 borosilicate glass 
• Caps have 8mm opening
• Includes: Vials & Crimp Caps w/ Septa Inserted
• Chlorobutyl rubber faced w/ PTFE",,,,91.60,"Vials, Caps, Seals, Inserts",,"10mlbvltopfltbtmsteelbutyl_sm.jpg, 10mlbvltopfltbtmsteelbutyl.jpg, 10mlbvltopfltbtmvials.jpg, 20mmsteelbutylcap.jpg",Vial Size,10ml (23 x 46mm),Top Style,Crimp Top,Cap/Seal Size,20 mm,Cap Material,Steel (Magnetic),Cap Color,Gold,Seal Material,PTFE/Butyl,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Bevel Top/Flat Bottom,Made In,USA,Similar to,,Seal Color,Grey,Qty/pk,100,,42.74,65.43,35%,91.60,53%,,
392611617,392611617,10.1020,"Vial Kit - Clear Glass 9ml Headspace Vial 18 x 50mm, Bevel Top/Round Bottom, 20mm Silver Aluminum Crimp Cap w/ PTFE/Silicone Septa","• Lot to lot quality assurance with lot number coding 
• Proven performance on all major headspace instruments
• Type 1 borosilicate glass 
• Caps have 9mm opening
• Includes: Vials & Crimp Caps w/ Septa Inserted
• Round-bottom vials are compatible with CTC headspace autosamplers",,,,93.42,"Vials, Caps, Seals, Inserts",,"9mlbvltoprndbtmsilcon_sm.jpg, 9mlbvltoprndbtmsilcon.jpg, 9mlbvltoprndbtmvials.jpg, 20mmalumsilconecap.jpg",Vial Size,9ml (18 x 50mm),Top Style,Crimp Top,Cap/Seal Size,20 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Bevel Top/Round Bottom,Made In,USA,Similar to,,Seal Color,Tan/White,Qty/pk,100,,38.05,66.73,43%,93.42,59%,,
392611618,392611618,10.1030,"Vial Kit - Clear Glass 9ml Headspace Vial 18 x 50mm, Bevel Top/Round Bottom, 20mm Silver Aluminum Crimp Cap w/ PTFE/Molded Butyl Septa","• Lot to lot quality assurance with lot number coding 
• Round-bottom vials are compatible with CTC headspace autosamplers
• Type 1 borosilicate glass 
• Caps have 9mm opening
• Includes: Vials & Crimp Caps w/ Septa Inserted
• Chlorobutyl rubber faced w/ PTFE ",,,,102.70,"Vials, Caps, Seals, Inserts",,"9mlbvltoprndbtmbutyl_sm.jpg, 9mlbvltoprndbtmbutyl.jpg, 9mlbvltoprndbtmvials.jpg, 20mmalumbutylcap.jpg",Vial Size,9ml (18 x 50mm),Top Style,Crimp Top,Cap/Seal Size,20 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Butyl,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Bevel Top/Round Bottom,Made In,USA,Similar to,,Seal Color,Grey,Qty/pk,100,,45.60,73.36,38%,102.70,56%,,
392611619,392611619,10.1040,"Vial Kit - Clear Glass 6ml Headspace Vial 22 x 38mm, Bevel Top/Flat Bottom, 20mm Silver Aluminum Crimp Cap w/ PTFE/Silicone Septa ","• Lot to lot quality assurance with lot number coding 
• Proven performance on all major headspace instruments
• Type 1 borosilicate glass 
• Caps have 9mm opening
• Includes: Vials & Crimp Caps w/ Septa Inserted
",,,,65.34,"Vials, Caps, Seals, Inserts",,"6mlbvltopflatbtmalumsil_sm.jpg, 6mlbvltopflatbtmalumsil.jpg, 6mlbvltopflatbtm.jpg, 20mmalumsilconecap.jpg",Vial Size,6ml (22 x 38mm),Top Style,Crimp Top,Cap/Seal Size,20 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Bevel Top/Flat Bottom,Made In,USA,Similar to,,Seal Color,Tan/White,Qty/pk,100,,24.42,46.67,48%,65.34,63%,,
392611620,392611620,10.1050,"Vial Kit - Clear Glass 6ml Headspace Vial 22 x 38mm, Bevel Top/Flat Bottom, 20mm Silver Aluminum Crimp Cap w/ PTFE/Molded Butyl Septa","• Lot to lot quality assurance with lot number coding 
• Proven performance on all major headspace instruments
• Type 1 borosilicate glass 
• Caps have 9mm opening
• Includes: Vials & Crimp Caps w/ Septa Inserted
• Chlorobutyl rubber faced w/ PTFE",,,,82.18,"Vials, Caps, Seals, Inserts",,"6mlbvltopflatbtmalumbutyl_sm.jpg, 6mlbvltopflatbtmalumbutyl.jpg, 6mlbvltopflatbtm.jpg, 20mmalumbutylcap.jpg",Vial Size,6ml (22 x 38mm),Top Style,Crimp Top,Cap/Seal Size,20 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Butyl,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Bevel Top/Flat Bottom,Made In,USA,Similar to,,Seal Color,Grey,Qty/pk,100,,31.97,58.70,46%,82.18,61%,,
392611621,392611621,10.1060,"Vial Kit - Clear Glass 6ml Headspace Vial 22 x 38mm, Bevel Top/Flat Bottom, Magnetic Steel Crimp Cap 20mm w/ PTFE/Silicone Septa","• Lot to lot quality assurance with lot number coding 
• Proven performance on all major headspace instruments
• Type 1 borosilicate glass 
• Caps have 8mm opening
• Includes: Vials & Crimp Caps w/ Septa Inserted
",,,,76.62,"Vials, Caps, Seals, Inserts",,"6mlbvltopflatbtmsteelsil_sm.jpg, 6mlbvltopflatbtmsteelsil.jpg, 6mlbvltopflatbtm.jpg, 20mmsteelsiliconecap.jpg",Vial Size,6ml (22 x 38mm),Top Style,Crimp Top,Cap/Seal Size,20 mm,Cap Material,Steel (Magnetic),Cap Color,Gold,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Bevel Top/Flat Bottom,Made In,USA,Similar to,,Seal Color,Tan/White,Qty/pk,100,,32.67,54.73,40%,76.62,57%,,
392611622,392611622,10.1070,"Vial Kit - Clear Glass 6ml Headspace Vial 22 x 38mm, Bevel Top/Flat Bottom, Magnetic Steel Crimp Cap 20mm w/ PTFE/Molded Butyl Septa","• Lot to lot quality assurance with lot number coding 
• Proven performance on all major headspace instruments
• Type 1 borosilicate glass 
• Caps have 8mm opening
• Includes: Vials & Crimp Caps w/ Septa Inserted
• Chlorobutyl rubber faced w/ PTFE",,,,88.69,"Vials, Caps, Seals, Inserts",,"6mlbvltopflatbtmsteelbutyl_sm.jpg, 6mlbvltopflatbtmsteelbutyl.jpg, 6mlbvltopflatbtm.jpg, 20mmsteelbutylcap.jpg",Vial Size,6ml (22 x 38mm),Top Style,Crimp Top,Cap/Seal Size,20 mm,Cap Material,Steel (Magnetic),Cap Color,Gold,Seal Material,PTFE/Butyl,Insert Size,,Mouth Style,,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,Bevel Top/Flat Bottom,Made In,USA,Similar to,,Seal Color,Grey,Qty/pk,100,,38.07,63.35,40%,88.69,57%,,
392611626,392611626,4.4000,Clear Glass 2.0ml Crimp Top Standard Opening Vial,"• Standard opening. Compatible with most autosamplers
• Lot to lot quality assurance with lot number coding
• Type 1 borosilicate glass. Packaged in one-piece clamshell tray",,,,12.35,"Vials, Caps, Seals, Inserts",,,Vial Size,2ml (12 x 32mm),Top Style,Crimp Top,Cap/Seal Size,11 mm,Cap Material,,Cap Color,,Seal Material,,Insert Size,,Mouth Style,Standard Opening,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,"A4956-010, A4956-100",Seal Color,,Qty/pk,100,,6.60,9.50,30%,12.35,47%,,
392611627,392611627,4.5010,"11mm Crimp Cap, Aluminum PTFE/Red Rubber Septa","• Crimp-tight aluminum caps
• Convenient, clean pre-installed septa",,,,7.8,"Vials, Caps, Seals, Inserts",,,Vial Size,,Top Style,Crimp Cap,Cap/Seal Size,11 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Red Rubber,Insert Size,,Mouth Style,,Vial Material,,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,"A4955-010, A4955-100, 99779701",Seal Color,Clear/Orange,Qty/pk,100,,3.07,6.00,49%,7.8,61%,,
392611628,392611628,4.4020,Amber Glass 2.0ml Crimp Top Standard Opening Vial,"• Standard opening. Compatible with most autosamplers
• Lot to lot quality assurance with lot number coding
• Type 1 borosilicate glass. Packaged in one-piece clamshell tray",,,,15.6,"Vials, Caps, Seals, Inserts",,,Vial Size,2ml (12 x 32mm),Top Style,Crimp Top,Cap/Seal Size,11 mm,Cap Material,,Cap Color,,Seal Material,,Insert Size,,Mouth Style,Standard Opening,Vial Material,Amber Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,"A4964-010, A4964-100",Seal Color,,Qty/pk,100,,6.98,12.00,42%,15.6,55%,,
392611629,392611629,4.4030,"Amber Glass 2.0ml Crimp Top Standard Opening Vial, Silanized","• Standard opening. Compatible with most autosamplers
• Lot to lot quality assurance with lot number coding
• Type 1 borosilicate glass. Packaged in one-piece clamshell tray",,,,29.861,"Vials, Caps, Seals, Inserts",,,Vial Size,2ml (12 x 32mm),Top Style,Crimp Top,Cap/Seal Size,11 mm,Cap Material,,Cap Color,,Seal Material,,Insert Size,,Mouth Style,Standard Opening,Vial Material,Amber Glass,Silanized/Deactivated,Yes,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,,Qty/pk,100,,14.48,22.97,37%,29.861,51%,,
392611630,392611630,4.4010,"Clear Glass 2.0ml Crimp Top Standard Opening Vial, Silanized","• Standard opening. Compatible with most autosamplers
• Lot to lot quality assurance with lot number coding
• Type 1 borosilicate glass. Packaged in one-piece clamshell tray",,,,29.393,"Vials, Caps, Seals, Inserts",,,Vial Size,2ml (12 x 32mm),Top Style,Crimp Top,Cap/Seal Size,11 mm,Cap Material,,Cap Color,,Seal Material,,Insert Size,,Mouth Style,Standard Opening,Vial Material,Clear Glass,Silanized/Deactivated,Yes,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,,Qty/pk,100,,14.10,22.61,38%,29.393,52%,,
392611631,392611631,4.5040,"11mm Crimp Cap, Aluminum PTFE/Silicone Septa","• Crimp-tight aluminum caps
• Convenient, clean pre-installed septa",,,,18.2,"Vials, Caps, Seals, Inserts",,,Vial Size,,Top Style,Crimp Cap,Cap/Seal Size,11 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Red/White,Qty/pk,100,,8.84,14.00,37%,18.2,51%,,
392611632,392611632,4.5030,"11mm Crimp Cap, Aluminum PTFE/Butyl Rubber Septa","• Crimp-tight aluminum caps
• Pre-inserted ultra pure septa save time and reduce contamination",,,,12.35,"Vials, Caps, Seals, Inserts",,,Vial Size,,Top Style,Crimp Cap,Cap/Seal Size,11 mm,Cap Material,Aluminum,Cap Color,Silver,Seal Material,PTFE/Butyl,Insert Size,,Mouth Style,,Vial Material,,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Clear/Orange,Qty/pk,100,,4.87,9.50,49%,12.35,61%,,
392611633,392611633,2.1020,"Vial Kit - Clear Glass 2.0ml Screw Top Wide Opening Vial; Screw Cap, 9mm Red Polypropylene w/ PTFE/Butyl Rubber Septa","• 9mm thread design, 40% larger opening
• Reduces the chance of bent or broken needles
• Lot to lot quality assurance with lot number coding
• Type 1 borosilicate glass
• Packaged in a sturdy, easy open, one-piece clamshell tray
• Chlorobutyl rubber faced w/ PTFE",,,,28.63,"Vials, Caps, Seals, Inserts",,"9mmclearruber_sm.jpg, 9mmclearruber.jpg, 9mmredrubber.jpg, vialpacks.jpg",Vial Size,2ml (12 x 32mm),Top Style,Screw Top,Cap/Seal Size,11 mm,Cap Material,Polypropylene,Cap Color,Red,Seal Material,PTFE/Butyl,Insert Size,,Mouth Style,Wide Opening,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Clear/Orange,Qty/pk,100,,10.71,20.45,48%,28.63,63%,,
392611634,392611634 Not 9mm is Crimp Wide,4.2000,Clear Glass 2.0ml Screw Top Wide Opening Vial,"• 40% more area for reliable needle penetration. Compatible with most autosamplers
• Lot to lot quality assurance with lot number coding
• Type 1 borosilicate glass. Packaged in one-piece clamshell tray
• Silane treated vials and inserts available for polar compounds i.e., amines, pesticides, phenols, proteins, etc.
• 11mm aluminum open hole crimp caps available",,,,12.961,"Vials, Caps, Seals, Inserts",,,Vial Size,2ml (12 x 32mm),Top Style,Crimp Cap,Cap/Seal Size,11 mm,Cap Material,,Cap Color,,Seal Material,,Insert Size,,Mouth Style,Wide Opening,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,,Qty/pk,100,,6.23,9.97,37%,12.961,52%,,
392611635,392611635,4.2020,Amber Glass 2.0ml Crimp Top Wide Opening Vial,"• 40% more area for reliable needle penetration. Compatible with most autosamplers
• Lot to lot quality assurance with lot number coding
• Type 1 borosilicate glass. Packaged in one-piece clamshell tray
• Silane treated vials and inserts available for polar compounds i.e., amines, pesticides, phenols, proteins, etc.
• 11mm aluminum open hole crimp caps available",,,,13.702,"Vials, Caps, Seals, Inserts",,,Vial Size,2ml (12 x 32mm),Top Style,Crimp Cap,Cap/Seal Size,11 mm,Cap Material,,Cap Color,,Seal Material,,Insert Size,,Mouth Style,Wide Opening,Vial Material,Amber Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,,Qty/pk,100,,6.53,10.54,38%,13.702,52%,,
392611636,392611636,2.1090,"Vial Kit - Clear 2.0ml Screw Wide; 200μL Glass Insert, Conical Point Interior (No Spring Required); Cap, 9mm Red Polypropylene w/ PTFE/Butyl Rubber Septa","• 9mm thread design, 40% larger opening
• Reduces the chance of bent or broken needles
• Lot to lot quality assurance with lot number coding
• Type 1 borosilicate glass
• Packaged in a sturdy, easy open, one-piece clamshell tray
• Chlorobutyl rubber faced w/ PTFE",,,,58.38,"Vials, Caps, Seals, Inserts",,"9mmclearruberinserts_sm.jpg, 9mmclearruberinserts.jpg, 9mmredrubber.jpg, vialpacks.jpg",Vial Size,2ml (12 x 32mm),Top Style,Screw Top,Cap/Seal Size,9 mm,Cap Material,Polypropylene,Cap Color,Red,Seal Material,PTFE/Butyl,Insert Size,200μL,Mouth Style,Wide Opening,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,Clear/Orange,Qty/pk,100,,24.78,41.70,41%,58.38,58%,,
392611637,392611637,4.2010,"Clear Glass 2.0ml Crimp Top Wide Opening Vial, Silanized","• 40% more area for reliable needle penetration. Compatible with most autosamplers
• Lot to lot quality assurance with lot number coding
• Type 1 borosilicate glass. Packaged in one-piece clamshell tray
• Silane treated vials and inserts available for polar compounds i.e., amines, pesticides, phenols, proteins, etc.
• 11mm aluminum open hole crimp caps available",,,,30.069,"Vials, Caps, Seals, Inserts",,,Vial Size,2ml (12 x 32mm),Top Style,Crimp Top,Cap/Seal Size,11 mm,Cap Material,,Cap Color,,Seal Material,,Insert Size,,Mouth Style,Wide Opening,Vial Material,Clear Glass,Silanized/Deactivated,Yes,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,,Qty/pk,100,,6.23,23.13,73%,30.069,79%,,
392611638,392611638,4.2030,"Amber Glass 2.0ml Crimp Top Wide Opening Vial, Silanized","• 40% more area for reliable needle penetration. Compatible with most autosamplers
• Lot to lot quality assurance with lot number coding
• Type 1 borosilicate glass. Packaged in one-piece clamshell tray
• Silane treated vials and inserts available for polar compounds i.e., amines, pesticides, phenols, proteins, etc.
• 11mm aluminum open hole crimp caps available",,,,31.512,"Vials, Caps, Seals, Inserts",,,Vial Size,2ml (12 x 32mm),Top Style,Crimp Top,Cap/Seal Size,11 mm,Cap Material,,Cap Color,,Seal Material,,Insert Size,,Mouth Style,Wide Opening,Vial Material,Amber Glass,Silanized/Deactivated,Yes,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,,Qty/pk,100,,14.13,24.24,42%,31.512,55%,,
392611639,392611639,1.2000,Clear Glass 2.0ml Screw Top Standard Opening Vial,"• 8mm screw thread design
• Post baked Teflon/silicone septa for increased performance
• Compatible with most autosamplers
• Lot to lot quality assurance with lot number coding
• Type 1 borosilicate glass
• Packaged in a sturdy, easy open, one-piece clamshell tray
• Caps, septa, microvolume inserts and silane treated vials available",,,,12.402,"Vials, Caps, Seals, Inserts",,,Vial Size,2ml (12 x 32mm),Top Style,Screw Top,Cap/Seal Size,8 mm,Cap Material,,Cap Color,,Seal Material,,Insert Size,,Mouth Style,Standard Opening,Vial Material,Clear Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,"A4951-010, A4951-100, A5403-010, 6600010400",Seal Color,,Qty/pk,100,,6.00,9.54,37%,12.402,52%,,
392611640,392611640,1.2030,Amber Glass 2.0ml Screw Top Standard Opening Vial,"• 8mm screw thread design
• Post baked Teflon/silicone septa for increased performance
• Compatible with most autosamplers
• Lot to lot quality assurance with lot number coding
• Type 1 borosilicate glass
• Packaged in a sturdy, easy open, one-piece clamshell tray
• Caps, septa, microvolume inserts and silane treated vials available",,,,22.685,"Vials, Caps, Seals, Inserts",,,Vial Size,2ml (12 x 32mm),Top Style,Screw Top,Cap/Seal Size,8 mm,Cap Material,,Cap Color,,Seal Material,,Insert Size,,Mouth Style,Standard Opening,Vial Material,Amber Glass,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,"A4966-010, A4966-100, 99668900",Seal Color,,Qty/pk,100,,6.75,17.45,61%,22.685,70%,,
392611641,392611641,1.3000,"8mm Screw Caps, Black Polypropylene w/ Red PTFE/Silicone Septa","• Sure-sealing polypropylene caps
• Convenient, clean pre-inserted septa
• Four septa to choose from",,,,16.25,"Vials, Caps, Seals, Inserts",,,Vial Size,,Top Style,Screw Cap,Cap/Seal Size,8 mm,Cap Material,Polypropylene,Cap Color,Black,Seal Material,PTFE/Silicone,Insert Size,,Mouth Style,,Vial Material,,Silanized/Deactivated,,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,99778800,Seal Color,Red/White,Qty/pk,100,,4.89,12.50,61%,16.25,70%,,
392611642,392611642,1.2020,"Clear Glass 2.0ml Screw Top Standard Opening Vial, Silanized","• 8mm screw thread design
• Post baked Teflon/silicone septa for increased performance
• Compatible with most autosamplers
• Lot to lot quality assurance with lot number coding
• Type 1 borosilicate glass
• Packaged in a sturdy, easy open, one-piece clamshell tray
• Caps, septa, microvolume inserts and silane treated vials available",,,,30.875,"Vials, Caps, Seals, Inserts",,,Vial Size,2ml (12 x 32mm),Top Style,Screw Top,Cap/Seal Size,8 mm,Cap Material,,Cap Color,,Seal Material,,Insert Size,,Mouth Style,Standard Opening,Vial Material,Clear Glass,Silanized/Deactivated,Yes,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,,Qty/pk,100,,15.20,23.75,36%,30.875,51%,,
392611643,392611643,1.2050,"Amber Glass 2.0ml Screw Top Standard Opening Vial, Silanized","• 8mm screw thread design
• Post baked Teflon/silicone septa for increased performance
• Compatible with most autosamplers
• Lot to lot quality assurance with lot number coding
• Type 1 borosilicate glass
• Packaged in a sturdy, easy open, one-piece clamshell tray
• Caps, septa, microvolume inserts and silane treated vials available",,,,36.01,"Vials, Caps, Seals, Inserts",,"8mmambervials_sm.jpg, 8mmambervials.jpg",Vial Size,2ml (12 x 32mm),Top Style,Screw Top,Cap/Seal Size,8 mm,Cap Material,,Cap Color,,Seal Material,,Insert Size,,Mouth Style,Standard Opening,Vial Material,Amber Glass,Silanized/Deactivated,Yes,Mass Spec Certified,,Graduated Markings/ Writing Patch,,Top/Bottom Shape,,Made In,USA,Similar to,,Seal Color,,Qty/pk,100,,20.48,27.70,26%,36.01,43%,,
